RespId	ExpId	Username	Cond	Result	Block	Target	Response	Distractors	Infl.distract	Colour.result	Number.result	Response.time	Unseen	Target.training	Target.training.views
9640a03bq-2914-048c-fd41_66	9640a03bq-2914-048c-fd41	A2B153AHPWHLH1	Random	FALSE	3	fugisuda	fugimusu	fuginimu,fuginida,fugimusu	TRUE	FALSE	TRUE	4777	FALSE	NA	4
9640a03bq-2914-048c-fd41_67	9640a03bq-2914-048c-fd41	A2B153AHPWHLH1	Random	FALSE	3	sobamuni	sobativo	sobavoni,sobamuti,sobativo	TRUE	FALSE	FALSE	7154	FALSE	NA	2
9640a03bq-2914-048c-fd41_68	9640a03bq-2914-048c-fd41	A2B153AHPWHLH1	Random	FALSE	3	kalidasu	kalisuvo	kalisuvo,kalivoni,kalidani	TRUE	FALSE	TRUE	3319	FALSE	NA	1
38a41522q-a709-4b43-f30a_1	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	1	fugidati	fugidati	fugidasu,fugivoti,fugivosu	TRUE	TRUE	TRUE	6144	FALSE	NA	2
38a41522q-a709-4b43-f30a_2	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	1	sobavoti	sobavoti	kalivoti,nikavoti,fugivoti	FALSE	TRUE	TRUE	4858	FALSE	NA	NA
38a41522q-a709-4b43-f30a_3	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	1	kalidati	kalidati	kalivoti,kalivosu,kalidasu	TRUE	TRUE	TRUE	5033	FALSE	NA	2
38a41522q-a709-4b43-f30a_4	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	1	nikadasu	nikavosu	nikadati,nikavosu,nikavoti	TRUE	FALSE	TRUE	6802	FALSE	NA	2
38a41522q-a709-4b43-f30a_5	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	1	sobavoti	sobavoti	sobadasu,sobadati,sobavosu	TRUE	TRUE	TRUE	4650	FALSE	NA	2
38a41522q-a709-4b43-f30a_6	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	1	nikavosu	sobavosu	kalivosu,fugivosu,sobavosu	FALSE	TRUE	TRUE	3714	FALSE	NA	NA
38a41522q-a709-4b43-f30a_7	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	1	fugidasu	fugidasu	fugivoti,fugivosu,fugidati	TRUE	TRUE	TRUE	4745	FALSE	NA	2
38a41522q-a709-4b43-f30a_8	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	1	fugidasu	fugidasu	kalidasu,sobadasu,nikadasu	FALSE	TRUE	TRUE	3546	FALSE	NA	NA
38a41522q-a709-4b43-f30a_9	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	1	kalidati	fugidati	fugidati,sobadati,nikadati	FALSE	TRUE	TRUE	4122	FALSE	NA	NA
38a41522q-a709-4b43-f30a_10	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	1	nikavosu	nikadasu	nikavoti,nikadati,nikadasu	TRUE	FALSE	TRUE	11604	FALSE	NA	2
38a41522q-a709-4b43-f30a_11	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	1	kalivoti	kalivoti	kalivosu,kalidasu,kalidati	TRUE	TRUE	TRUE	5256	FALSE	NA	2
38a41522q-a709-4b43-f30a_12	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	1	sobavosu	sobavosu	sobadati,sobadasu,sobavoti	TRUE	TRUE	TRUE	5450	FALSE	NA	2
38a41522q-a709-4b43-f30a_13	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	2	fugidasu	fugidasu	fugivoni,fugidani,fugivosu	TRUE	TRUE	TRUE	5096	FALSE	NA	3
38a41522q-a709-4b43-f30a_14	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	2	kalimuni	kalimuti	kalidani,kalimuti,kalidati	TRUE	TRUE	FALSE	6474	FALSE	NA	1
38a41522q-a709-4b43-f30a_15	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	2	nikadasu	nikadasu	nikamuni,nikamusu,nikadani	TRUE	TRUE	TRUE	5634	FALSE	NA	3
38a41522q-a709-4b43-f30a_16	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	2	fugimuni	fugimuni	fugimusu,fugidani,fugidasu	TRUE	TRUE	TRUE	9394	FALSE	NA	1
38a41522q-a709-4b43-f30a_17	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	2	fugivoni	fugivoni	fugimuti,fugivoti,fugimuni	TRUE	TRUE	TRUE	9689	FALSE	NA	1
38a41522q-a709-4b43-f30a_18	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	2	nikamusu	nikamuni	nikamuni,nikavoni,nikavosu	TRUE	TRUE	FALSE	7129	FALSE	NA	1
38a41522q-a709-4b43-f30a_19	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	2	kalimuti	kalimuti	nikamuti,fugimuti,sobamuti	FALSE	TRUE	TRUE	6873	FALSE	NA	NA
38a41522q-a709-4b43-f30a_20	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	2	kalimuti	kalimuni	kalidati,kalidani,kalimuni	TRUE	TRUE	FALSE	3922	FALSE	NA	1
38a41522q-a709-4b43-f30a_21	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	2	nikamuni	nikamuni	nikavoni,nikavoti,nikamuti	TRUE	TRUE	TRUE	7352	FALSE	NA	1
38a41522q-a709-4b43-f30a_22	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	2	sobavosu	sobadasu	sobadasu,sobadati,sobavoti	TRUE	FALSE	TRUE	7946	FALSE	NA	3
38a41522q-a709-4b43-f30a_23	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	2	nikavosu	nikavosu	nikavoti,nikamusu,nikamuti	TRUE	TRUE	TRUE	4357	FALSE	NA	3
38a41522q-a709-4b43-f30a_24	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	2	sobamuni	sobamusu	sobamusu,sobadani,sobadasu	TRUE	TRUE	FALSE	5390	FALSE	NA	1
38a41522q-a709-4b43-f30a_25	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	2	kalivoti	kalivoti	kalimusu,kalimuti,kalivosu	TRUE	TRUE	TRUE	8865	FALSE	NA	3
38a41522q-a709-4b43-f30a_26	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	2	sobavoti	sobavoti	sobadati,sobadani,sobavoni	TRUE	TRUE	TRUE	6842	FALSE	NA	3
38a41522q-a709-4b43-f30a_27	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	2	kalidati	kalimuti	kalimuti,kalimuni,kalidani	TRUE	FALSE	TRUE	4139	FALSE	NA	3
38a41522q-a709-4b43-f30a_28	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	2	sobadani	sobamuni	sobamuti,sobadati,sobamuni	TRUE	FALSE	TRUE	9127	FALSE	NA	1
38a41522q-a709-4b43-f30a_29	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	2	fugidani	kalidani	nikadani,kalidani,sobadani	FALSE	TRUE	TRUE	8802	TRUE	NA	NA
38a41522q-a709-4b43-f30a_30	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	2	fugidati	fugidasu	fugidasu,fugivosu,fugivoti	TRUE	TRUE	FALSE	8217	FALSE	NA	3
38a41522q-a709-4b43-f30a_31	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	kalidasu	kalidasu	kalivosu,kalidani,kalivoni	TRUE	TRUE	TRUE	6584	FALSE	NA	1
38a41522q-a709-4b43-f30a_32	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	sobamusu	sobamusu	fugimusu,nikamusu,kalimusu	FALSE	TRUE	TRUE	8096	FALSE	NA	NA
38a41522q-a709-4b43-f30a_33	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	fugimuni	fugimuni	fugivoni,fugimuti,fugivoti	TRUE	TRUE	TRUE	5841	FALSE	NA	2
38a41522q-a709-4b43-f30a_34	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	kalidati	kalidati	kalidani,kalivoni,kalivoti	TRUE	TRUE	TRUE	3329	FALSE	NA	4
38a41522q-a709-4b43-f30a_35	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	kalimuni	kalimuni	kalimusu,kalidani,kalidasu	TRUE	TRUE	TRUE	6770	FALSE	NA	2
38a41522q-a709-4b43-f30a_36	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	3	fugivoni	fugimuni	fugimusu,fugivosu,fugimuni	TRUE	FALSE	TRUE	3881	FALSE	NA	2
38a41522q-a709-4b43-f30a_37	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	3	sobadani	sobadasu	sobamusu,sobadasu,sobamuni	TRUE	TRUE	FALSE	7722	FALSE	NA	2
38a41522q-a709-4b43-f30a_38	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	nikamuti	nikamuti	nikavoni,nikavoti,nikamuni	TRUE	TRUE	TRUE	4705	TRUE	NA	0
38a41522q-a709-4b43-f30a_39	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	sobamuni	sobamuni	sobamuti,sobavoti,sobavoni	TRUE	TRUE	TRUE	5841	FALSE	NA	2
38a41522q-a709-4b43-f30a_40	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	3	kalimusu	kalimuni	kalivosu,kalimuni,kalivoni	TRUE	TRUE	FALSE	4578	TRUE	NA	0
38a41522q-a709-4b43-f30a_41	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	kalivoti	kalivoti	kalidati,kalivoni,kalidani	TRUE	TRUE	TRUE	11097	FALSE	NA	4
38a41522q-a709-4b43-f30a_42	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	3	nikadani	nikadasu	nikavosu,nikavoni,nikadasu	TRUE	TRUE	FALSE	16331	TRUE	NA	0
38a41522q-a709-4b43-f30a_43	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	sobamusu	sobamusu	sobamuni,sobavosu,sobavoni	TRUE	TRUE	TRUE	6274	FALSE	NA	1
38a41522q-a709-4b43-f30a_44	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	3	nikavosu	nikadasu	nikadasu,nikadani,nikavoni	TRUE	FALSE	TRUE	6322	FALSE	NA	4
38a41522q-a709-4b43-f30a_45	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	nikamusu	nikamusu	nikadati,nikamuti,nikadasu	TRUE	TRUE	TRUE	4562	FALSE	NA	2
38a41522q-a709-4b43-f30a_46	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	3	sobadati	sobamuti	sobamusu,sobadasu,sobamuti	TRUE	FALSE	TRUE	8130	FALSE	NA	1
38a41522q-a709-4b43-f30a_47	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	3	sobavoni	sobamuni	sobamusu,sobavosu,sobamuni	TRUE	FALSE	TRUE	6826	TRUE	NA	0
38a41522q-a709-4b43-f30a_48	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	3	nikavoni	nikavosu	nikavosu,nikamuni,nikamusu	TRUE	TRUE	FALSE	6890	FALSE	NA	1
38a41522q-a709-4b43-f30a_49	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	fugivoti	fugivoti	fugidani,fugivoni,fugidati	TRUE	TRUE	TRUE	7186	TRUE	NA	0
38a41522q-a709-4b43-f30a_50	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	sobavoti	sobavoti	sobamusu,sobamuti,sobavosu	TRUE	TRUE	TRUE	2809	FALSE	NA	4
38a41522q-a709-4b43-f30a_51	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	fugivosu	fugivosu	fugivoti,fugimusu,fugimuti	TRUE	TRUE	TRUE	3786	FALSE	NA	1
38a41522q-a709-4b43-f30a_52	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	sobadasu	sobadasu	sobadati,sobamusu,sobamuti	TRUE	TRUE	TRUE	7370	TRUE	NA	0
38a41522q-a709-4b43-f30a_53	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	fugimusu	fugimusu	fugidati,fugidasu,fugimuti	TRUE	TRUE	TRUE	4066	TRUE	NA	0
38a41522q-a709-4b43-f30a_54	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	3	nikamuni	nikamusu	nikavosu,nikavoni,nikamusu	TRUE	TRUE	FALSE	8497	FALSE	NA	2
38a41522q-a709-4b43-f30a_55	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	sobamuti	sobamuti	sobamusu,sobadasu,sobadati	TRUE	TRUE	TRUE	7217	TRUE	NA	0
38a41522q-a709-4b43-f30a_56	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	fugidasu	fugidasu	fugidani,fugimuni,fugimusu	TRUE	TRUE	TRUE	6944	FALSE	NA	4
38a41522q-a709-4b43-f30a_57	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	kalivosu	kalivosu	kalivoti,kalimuti,kalimusu	TRUE	TRUE	TRUE	4265	TRUE	NA	0
38a41522q-a709-4b43-f30a_58	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	nikavoti	nikavoti	nikavoni,nikadati,nikadani	TRUE	TRUE	TRUE	4235	FALSE	NA	1
38a41522q-a709-4b43-f30a_59	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	nikadati	nikadati	nikavoni,nikadani,nikavoti	TRUE	TRUE	TRUE	5169	TRUE	NA	0
38a41522q-a709-4b43-f30a_60	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	3	nikavoni	sobavoni	sobavoni,kalivoni,fugivoni	FALSE	TRUE	TRUE	15218	FALSE	NA	NA
38a41522q-a709-4b43-f30a_61	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	sobavosu	sobavosu	sobamusu,sobavoti,sobamuti	TRUE	TRUE	TRUE	10746	FALSE	NA	4
38a41522q-a709-4b43-f30a_62	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	3	fugidati	fugimuti	fugimuti,fugimuni,fugidani	TRUE	FALSE	TRUE	3794	FALSE	NA	4
38a41522q-a709-4b43-f30a_63	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	kalimuti	kalimuti	kalivosu,kalivoti,kalimusu	TRUE	TRUE	TRUE	5962	FALSE	NA	2
38a41522q-a709-4b43-f30a_64	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	fugidani	fugidani	fugimuni,fugimusu,fugidasu	TRUE	TRUE	TRUE	5841	TRUE	NA	0
38a41522q-a709-4b43-f30a_65	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	kalidani	kalidani	kalidati,kalimuni,kalimuti	TRUE	TRUE	TRUE	8322	FALSE	NA	1
38a41522q-a709-4b43-f30a_66	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	nikadasu	nikadasu	nikavosu,nikadani,nikavoni	TRUE	TRUE	TRUE	4522	FALSE	NA	4
38a41522q-a709-4b43-f30a_67	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	TRUE	3	fugimuti	fugimuti	fugidati,fugimuni,fugidani	TRUE	TRUE	TRUE	4194	FALSE	NA	1
38a41522q-a709-4b43-f30a_68	38a41522q-a709-4b43-f30a	A31X0GSY38JNZY	Simple	FALSE	3	kalivoni	kalidani	kalivoti,kalidati,kalidani	TRUE	FALSE	TRUE	7945	TRUE	NA	0
77bb3ec4q-40e4-fa4b-0cde_1	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	1	sobavoti	sobavoti	sobavosu,sobadati,sobadasu	TRUE	TRUE	TRUE	7850	FALSE	NA	2
77bb3ec4q-40e4-fa4b-0cde_2	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	1	fugidasu	fugidasu	nikadasu,kalidasu,sobadasu	FALSE	TRUE	TRUE	4649	FALSE	NA	NA
77bb3ec4q-40e4-fa4b-0cde_3	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	1	nikavosu	fugivosu	kalivosu,fugivosu,sobavosu	FALSE	TRUE	TRUE	5590	FALSE	NA	NA
77bb3ec4q-40e4-fa4b-0cde_4	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	1	kalidati	kalidati	nikadati,sobadati,fugidati	FALSE	TRUE	TRUE	4307	FALSE	NA	NA
77bb3ec4q-40e4-fa4b-0cde_5	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	1	sobavosu	sobavosu	sobavoti,sobadasu,sobadati	TRUE	TRUE	TRUE	4602	FALSE	NA	2
77bb3ec4q-40e4-fa4b-0cde_6	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	1	fugidati	fugivosu	fugivoti,fugidasu,fugivosu	TRUE	FALSE	FALSE	4446	FALSE	NA	2
77bb3ec4q-40e4-fa4b-0cde_7	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	1	nikadasu	nikadasu	nikavoti,nikadati,nikavosu	TRUE	TRUE	TRUE	6574	FALSE	NA	2
77bb3ec4q-40e4-fa4b-0cde_8	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	1	kalidati	kalivosu	kalidasu,kalivoti,kalivosu	TRUE	FALSE	FALSE	4260	FALSE	NA	2
77bb3ec4q-40e4-fa4b-0cde_9	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	1	fugidasu	fugivosu	fugivoti,fugivosu,fugidati	TRUE	FALSE	TRUE	5446	FALSE	NA	2
77bb3ec4q-40e4-fa4b-0cde_10	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	1	kalivoti	kalivosu	kalidati,kalidasu,kalivosu	TRUE	TRUE	FALSE	3976	FALSE	NA	2
77bb3ec4q-40e4-fa4b-0cde_11	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	1	sobavoti	sobavoti	nikavoti,fugivoti,kalivoti	FALSE	TRUE	TRUE	2833	FALSE	NA	NA
77bb3ec4q-40e4-fa4b-0cde_12	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	1	nikavosu	nikavosu	nikadasu,nikadati,nikavoti	TRUE	TRUE	TRUE	5709	FALSE	NA	2
77bb3ec4q-40e4-fa4b-0cde_13	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	2	kalivoti	kalivoti	kalivosu,kalimuti,kalimusu	TRUE	TRUE	TRUE	5871	FALSE	NA	3
77bb3ec4q-40e4-fa4b-0cde_14	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	2	sobadani	sobamuni	sobamuti,sobamuni,sobadati	TRUE	FALSE	TRUE	8168	FALSE	NA	1
77bb3ec4q-40e4-fa4b-0cde_15	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	2	kalidati	kalimuni	kalimuni,kalimuti,kalidani	TRUE	FALSE	FALSE	4439	FALSE	NA	3
77bb3ec4q-40e4-fa4b-0cde_16	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	2	fugimuni	fugidasu	fugidasu,fugidani,fugimusu	TRUE	FALSE	FALSE	7205	FALSE	NA	1
77bb3ec4q-40e4-fa4b-0cde_17	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	2	sobamuni	sobamuni	sobamusu,sobadasu,sobadani	TRUE	TRUE	TRUE	5769	FALSE	NA	1
77bb3ec4q-40e4-fa4b-0cde_18	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	2	fugivoni	fugivoni	fugimuti,fugimuni,fugivoti	TRUE	TRUE	TRUE	4319	FALSE	NA	1
77bb3ec4q-40e4-fa4b-0cde_19	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	2	nikamuni	nikamuni	nikamuti,nikavoni,nikavoti	TRUE	TRUE	TRUE	6244	FALSE	NA	1
77bb3ec4q-40e4-fa4b-0cde_20	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	2	fugidati	fugidasu	fugivoti,fugidasu,fugivosu	TRUE	TRUE	FALSE	8807	FALSE	NA	3
77bb3ec4q-40e4-fa4b-0cde_21	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	2	sobavosu	sobavosu	sobavoti,sobadasu,sobadati	TRUE	TRUE	TRUE	4890	FALSE	NA	3
77bb3ec4q-40e4-fa4b-0cde_22	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	2	kalimuni	kalidani	kalidati,kalidani,kalimuti	TRUE	FALSE	TRUE	10684	FALSE	NA	1
77bb3ec4q-40e4-fa4b-0cde_23	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	2	kalimuti	kalimuti	kalimuni,kalidati,kalidani	TRUE	TRUE	TRUE	4920	FALSE	NA	1
77bb3ec4q-40e4-fa4b-0cde_24	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	2	kalimuti	kalimuti	sobamuti,nikamuti,fugimuti	FALSE	TRUE	TRUE	5380	FALSE	NA	NA
77bb3ec4q-40e4-fa4b-0cde_25	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	2	nikamusu	nikavosu	nikavoni,nikavosu,nikamuni	TRUE	FALSE	TRUE	10514	FALSE	NA	1
77bb3ec4q-40e4-fa4b-0cde_26	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	2	sobavoti	sobavoti	sobavoni,sobadati,sobadani	TRUE	TRUE	TRUE	5883	FALSE	NA	3
77bb3ec4q-40e4-fa4b-0cde_27	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	2	fugidasu	fugivosu	fugivosu,fugivoni,fugidani	TRUE	FALSE	TRUE	8987	FALSE	NA	3
77bb3ec4q-40e4-fa4b-0cde_28	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	2	nikavosu	nikavoti	nikavoti,nikamusu,nikamuti	TRUE	TRUE	FALSE	3476	FALSE	NA	3
77bb3ec4q-40e4-fa4b-0cde_29	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	2	fugidani	fugidani	nikadani,sobadani,kalidani	FALSE	TRUE	TRUE	4845	TRUE	NA	NA
77bb3ec4q-40e4-fa4b-0cde_30	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	2	nikadasu	nikadani	nikamuni,nikadani,nikamusu	TRUE	TRUE	FALSE	3191	FALSE	NA	3
77bb3ec4q-40e4-fa4b-0cde_31	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	3	fugimuti	fugimuni	fugidati,fugimuni,fugidani	TRUE	TRUE	FALSE	6907	FALSE	NA	1
77bb3ec4q-40e4-fa4b-0cde_32	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	3	kalimuni	kalimusu	kalidani,kalimusu,kalidasu	TRUE	TRUE	FALSE	7131	FALSE	NA	2
77bb3ec4q-40e4-fa4b-0cde_33	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	3	sobavoti	sobavoti	sobamuti,sobamusu,sobavosu	TRUE	TRUE	TRUE	7923	FALSE	NA	4
77bb3ec4q-40e4-fa4b-0cde_34	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	3	nikadasu	nikadasu	nikadani,nikavosu,nikavoni	TRUE	TRUE	TRUE	6177	FALSE	NA	4
77bb3ec4q-40e4-fa4b-0cde_35	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	3	fugimuni	fugimuti	fugivoti,fugimuti,fugivoni	TRUE	TRUE	FALSE	9224	FALSE	NA	2
77bb3ec4q-40e4-fa4b-0cde_36	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	3	kalimuti	kalimuti	kalimusu,kalivoti,kalivosu	TRUE	TRUE	TRUE	6972	FALSE	NA	2
77bb3ec4q-40e4-fa4b-0cde_37	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	3	kalidasu	kalidasu	kalivoni,kalivosu,kalidani	TRUE	TRUE	TRUE	6446	FALSE	NA	1
77bb3ec4q-40e4-fa4b-0cde_38	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	3	sobadasu	sobadasu	sobadati,sobamusu,sobamuti	TRUE	TRUE	TRUE	5734	TRUE	NA	0
77bb3ec4q-40e4-fa4b-0cde_39	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	3	sobamusu	sobamusu	fugimusu,nikamusu,kalimusu	FALSE	TRUE	TRUE	6807	FALSE	NA	NA
77bb3ec4q-40e4-fa4b-0cde_40	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	3	kalidani	kalidati	kalidati,kalimuni,kalimuti	TRUE	TRUE	FALSE	10991	FALSE	NA	1
77bb3ec4q-40e4-fa4b-0cde_41	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	3	sobamuni	sobamuni	sobavoti,sobamuti,sobavoni	TRUE	TRUE	TRUE	5948	FALSE	NA	2
77bb3ec4q-40e4-fa4b-0cde_42	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	TRUE	3	sobamusu	sobamusu	sobavoni,sobamuni,sobavosu	TRUE	TRUE	TRUE	6027	FALSE	NA	1
77bb3ec4q-40e4-fa4b-0cde_43	77bb3ec4q-40e4-fa4b-0cde	A1OQIXAU1SEJ4P	Simple	FALSE	3	fugidani	fugidasu	fugidasu,fugimuni,fugimusu	TRUE	TRUE	FALSE	8475	TRUE	NA	0
