RespId	ExpId	Username	Cond	Result	Block	Target	Distractors	Distractors.stem	Distractors.col	Distractors.num	Target.training.views	Unseen
34048f03q-540d-27d6-0220_19	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	TRUE	2	fugimuti	kalimuti,sobamuti,sobativo	0	2	3	1	FALSE
34048f03q-540d-27d6-0220_20	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	TRUE	2	kalimuti	fugidati,nikasuda,fugimuti	0	1	2	1	FALSE
34048f03q-540d-27d6-0220_21	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	TRUE	2	fugidati	nikativo,kalimuti,fugimuti	1	0	3	1	FALSE
34048f03q-540d-27d6-0220_22	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	TRUE	2	nikativo	fugimuti,sobasumu,nikasuda	1	0	1	1	FALSE
34048f03q-540d-27d6-0220_23	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	TRUE	2	nikadani	sobativo,fugidati,kalimuti	0	1	0	1	FALSE
34048f03q-540d-27d6-0220_24	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	TRUE	2	fuginivo	nikativo,fugisuda,fugitivo	2	2	0	1	FALSE
34048f03q-540d-27d6-0220_25	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	sobanivo	fugisuvo,nikativo,sobamuni	1	2	1	1	FALSE
34048f03q-540d-27d6-0220_26	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	nikadani	nikamuti,fugidati,fuginivo	1	1	1	2	FALSE
34048f03q-540d-27d6-0220_27	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	sobasuda	kalidati,kalisumu,nikasumu	0	1	2	4	FALSE
34048f03q-540d-27d6-0220_28	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	sobasumu	kalisumu,sobamuti,kalisuda	1	2	2	2	FALSE
34048f03q-540d-27d6-0220_29	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	sobamuni	nikadani,sobadani,nikasuvo	1	0	2	4	FALSE
34048f03q-540d-27d6-0220_30	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	TRUE	3	fuginivo	sobanivo,fugisuda,nikadani	1	1	2	2	FALSE
34048f03q-540d-27d6-0220_31	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	TRUE	3	fugitivo	kalitivo,fugidati,kalidani	1	1	2	4	FALSE
34048f03q-540d-27d6-0220_32	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	TRUE	3	fugimuni	kalinivo,kalidani,sobamuti	0	1	2	0	TRUE
34048f03q-540d-27d6-0220_33	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	kalitivo	kalisuvo,kalinivo,nikasuda	2	2	0	2	FALSE
34048f03q-540d-27d6-0220_34	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	sobadati	fugitivo,sobasuda,sobanivo	2	1	1	0	TRUE
34048f03q-540d-27d6-0220_35	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	sobadani	kalimuni,sobasumu,fugisumu	1	0	1	0	TRUE
34048f03q-540d-27d6-0220_36	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	nikasumu	fugitivo,kalidani,nikativo	1	0	0	1	FALSE
34048f03q-540d-27d6-0220_37	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	sobativo	nikanivo,kalinivo,sobadani	1	2	0	4	FALSE
34048f03q-540d-27d6-0220_38	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	kalidani	kalisuda,kalisuvo,kalimuti	3	1	0	0	TRUE
34048f03q-540d-27d6-0220_39	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	sobasuvo	kalisumu,kalisuvo,sobadati	1	1	2	0	TRUE
34048f03q-540d-27d6-0220_40	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	TRUE	3	fugidani	fugimuni,kalimuti,nikadati	1	1	1	1	FALSE
34048f03q-540d-27d6-0220_41	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	kalidati	nikativo,fugisumu,sobadati	0	1	2	0	TRUE
34048f03q-540d-27d6-0220_42	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	nikamuti	sobativo,sobasuda,kalidati	0	0	2	0	TRUE
34048f03q-540d-27d6-0220_43	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	TRUE	3	nikasuda	fugisumu,kalidani,fugimuni	0	1	1	4	FALSE
34048f03q-540d-27d6-0220_44	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	fugimuti	fugisuvo,kalitivo,sobamuni	1	1	1	2	FALSE
34048f03q-540d-27d6-0220_45	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	sobamuti	kalimuti,fugimuti,fugidati	0	2	3	4	FALSE
34048f03q-540d-27d6-0220_46	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	kalinivo	nikadani,fugitivo,nikasumu	0	1	1	0	TRUE
34048f03q-540d-27d6-0220_47	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	fugidati	nikadani,sobadani,nikamuti	0	2	1	2	FALSE
34048f03q-540d-27d6-0220_48	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	kalisuda	fugisuda,kalimuti,fugisuvo	1	1	2	0	TRUE
34048f03q-540d-27d6-0220_49	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	kalisuvo	fugitivo,nikadati,fugimuni	0	1	0	0	TRUE
34048f03q-540d-27d6-0220_50	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	fugisuda	fugisuvo,nikadati,kalimuti	1	1	1	4	FALSE
34048f03q-540d-27d6-0220_51	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	TRUE	3	nikanivo	fugimuni,fugidani,nikasuvo	1	1	2	1	FALSE
34048f03q-540d-27d6-0220_52	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	TRUE	3	kalisumu	fugimuti,fugidani,fugisumu	0	2	1	0	TRUE
34048f03q-540d-27d6-0220_53	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	TRUE	3	kalimuni	sobasumu,nikamuti,kalidati	1	2	0	1	FALSE
34048f03q-540d-27d6-0220_54	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	nikativo	nikasumu,sobanivo,sobasumu	1	1	0	2	FALSE
34048f03q-540d-27d6-0220_55	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	fugisumu	nikamuni,kalisuda,fugisuda	1	1	2	4	FALSE
34048f03q-540d-27d6-0220_56	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	TRUE	3	nikasuvo	fugitivo,sobamuni,kalimuti	0	1	0	0	TRUE
34048f03q-540d-27d6-0220_57	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	nikadati	sobadati,nikasuvo,kalimuni	1	1	1	1	FALSE
34048f03q-540d-27d6-0220_58	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	fugisuvo	kalitivo,sobativo,sobasumu	0	2	1	1	FALSE
34048f03q-540d-27d6-0220_59	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	FALSE	3	nikamuni	sobamuni,fugitivo,kalinivo	0	1	2	1	FALSE
34048f03q-540d-27d6-0220_60	34048f03q-540d-27d6-0220	A3OSOC0JEUTBS7	Complex	TRUE	3	kalimuti	sobadati,fugisumu,fugimuni	0	2	1	2	FALSE
835bce84q-15d6-3549-24e5_1	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	1	nikamuti	nikasuvo,kalitida,fugimuti	1	1	2	2	FALSE
835bce84q-15d6-3549-24e5_2	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	1	kalitida	sobavoni,sobanida,nikasuvo	0	1	0	2	FALSE
835bce84q-15d6-3549-24e5_3	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	1	nikasuvo	kalivoni,sobanida,kalitida	0	1	0	2	FALSE
835bce84q-15d6-3549-24e5_4	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	1	kalivoni	sobavoni,nikasuda,nikasuvo	0	2	1	2	FALSE
835bce84q-15d6-3549-24e5_5	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	1	sobanida	sobavoni,fugimuti,nikamuti	1	0	1	2	FALSE
835bce84q-15d6-3549-24e5_6	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	1	sobavoni	nikamuti,nikasuda,sobanida	1	0	1	2	FALSE
835bce84q-15d6-3549-24e5_7	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	1	fugimuti	kalitida,nikasuvo,sobavoni	0	0	1	2	FALSE
835bce84q-15d6-3549-24e5_8	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	1	nikasuda	sobanida,nikamuti,nikasuvo	2	1	1	2	FALSE
835bce84q-15d6-3549-24e5_9	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	2	nikasuda	nikasuvo,sobamuni,nikanida	2	1	1	3	FALSE
835bce84q-15d6-3549-24e5_10	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	2	sobanida	fugivoti,sobavoni,nikamuni	1	0	2	3	FALSE
835bce84q-15d6-3549-24e5_11	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	2	fugimuti	sobanida,nikasuvo,nikasuda	0	0	0	3	FALSE
835bce84q-15d6-3549-24e5_12	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	2	kalivoni	fugivoti,kalimuti,sobavoni	1	2	1	3	FALSE
835bce84q-15d6-3549-24e5_13	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	2	sobavoni	sobamuni,nikamuni,kalisuvo	1	1	2	3	FALSE
835bce84q-15d6-3549-24e5_14	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	2	kalitida	kalisuvo,nikanida,kalinida	2	2	0	3	FALSE
835bce84q-15d6-3549-24e5_15	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	2	nikasuvo	fugivoti,fugimuti,sobavoni	0	2	0	3	FALSE
835bce84q-15d6-3549-24e5_16	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	2	nikamuti	kalisumu,nikasuda,sobavoni	1	1	0	3	FALSE
835bce84q-15d6-3549-24e5_17	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	2	kalinida	kalisuvo,fugivoti,kalisumu	2	0	0	1	FALSE
835bce84q-15d6-3549-24e5_18	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	2	kalimuti	kalisumu,nikamuni,kalisuvo	2	2	0	1	FALSE
835bce84q-15d6-3549-24e5_19	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	2	nikamuni	kalimuti,sobavoni,kalinida	0	1	2	1	FALSE
835bce84q-15d6-3549-24e5_20	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	2	kalisumu	fugivoti,nikamuni,sobamuni	0	2	0	1	FALSE
835bce84q-15d6-3549-24e5_21	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	2	nikanida	nikamuni,kalinida,kalivoni	1	1	3	1	FALSE
835bce84q-15d6-3549-24e5_22	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	2	sobamuni	nikasuda,sobavoni,kalivoni	1	0	2	1	FALSE
835bce84q-15d6-3549-24e5_23	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	2	fugivoti	nikasuvo,nikasuda,nikamuti	0	1	1	1	FALSE
835bce84q-15d6-3549-24e5_24	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	2	kalisuvo	nikasuvo,fugivoti,fugimuti	0	2	1	1	FALSE
835bce84q-15d6-3549-24e5_25	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	fuginida	sobasuda,nikasuda,fugisumu	1	2	0	0	TRUE
835bce84q-15d6-3549-24e5_26	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	3	sobasuvo	kalisuda,sobamuni,nikatida	1	0	1	1	FALSE
835bce84q-15d6-3549-24e5_27	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	sobatida	nikavoni,fugivoti,sobasuda	1	1	1	1	FALSE
835bce84q-15d6-3549-24e5_28	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	3	fugimuti	sobatida,sobamuni,kalivoti	0	1	2	4	FALSE
835bce84q-15d6-3549-24e5_29	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	3	kalisumu	sobamuti,fugimuti,kalivoni	1	2	0	2	FALSE
835bce84q-15d6-3549-24e5_30	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	nikanida	sobanida,kalitida,sobavoni	0	2	2	2	FALSE
835bce84q-15d6-3549-24e5_31	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	sobamuni	nikamuti,nikanida,nikamuni	0	2	2	2	FALSE
835bce84q-15d6-3549-24e5_32	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	3	sobavoti	fugivoti,nikamuni,kalisuda	0	1	1	0	TRUE
835bce84q-15d6-3549-24e5_33	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	kalimuti	fugivoti,fugimuni,sobasuvo	0	1	1	2	FALSE
835bce84q-15d6-3549-24e5_34	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	fugivoti	fugisumu,kalisuda,fugitida	2	0	1	2	FALSE
835bce84q-15d6-3549-24e5_35	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	fugisuvo	sobasumu,kalinida,nikasumu	0	0	2	0	TRUE
835bce84q-15d6-3549-24e5_36	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	sobasumu	kalisuvo,fugisuda,fugisuvo	0	0	3	1	FALSE
835bce84q-15d6-3549-24e5_37	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	kalivoni	nikatida,nikasuda,sobavoni	0	1	1	4	FALSE
835bce84q-15d6-3549-24e5_38	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	sobasuda	sobamuti,sobavoni,kalimuni	2	0	0	1	FALSE
835bce84q-15d6-3549-24e5_39	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	fugitida	kalivoni,nikatida,nikavoti	0	1	2	0	TRUE
835bce84q-15d6-3549-24e5_40	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	nikatida	fuginida,kalimuni,fugisuda	0	2	0	0	TRUE
835bce84q-15d6-3549-24e5_41	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	kalivoti	fugisuda,nikasumu,fugimuti	0	0	1	1	FALSE
835bce84q-15d6-3549-24e5_42	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	nikamuni	nikavoni,fugisuvo,kalisuvo	1	0	1	2	FALSE
835bce84q-15d6-3549-24e5_43	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	3	sobanida	fugisumu,sobamuti,kalisuvo	1	0	0	4	FALSE
835bce84q-15d6-3549-24e5_44	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	3	kalisuvo	fugivoni,kalivoti,nikamuti	1	2	0	2	FALSE
835bce84q-15d6-3549-24e5_45	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	kalitida	kalimuni,fugivoti,fuginida	1	1	1	4	FALSE
835bce84q-15d6-3549-24e5_46	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	nikavoni	kalimuni,fugimuti,fugivoti	0	1	1	0	TRUE
835bce84q-15d6-3549-24e5_47	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	fugivoni	fugisuvo,fugimuti,nikatida	2	1	0	0	TRUE
835bce84q-15d6-3549-24e5_48	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	fugimuni	nikavoni,fugisuda,sobamuni	1	1	2	1	FALSE
835bce84q-15d6-3549-24e5_49	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	sobamuti	sobatida,fugisuda,nikavoni	1	0	1	0	TRUE
835bce84q-15d6-3549-24e5_50	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	3	nikasuvo	sobanida,fugimuni,kalimuti	0	0	0	4	FALSE
835bce84q-15d6-3549-24e5_51	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	3	sobavoni	nikanida,nikamuni,nikavoti	0	1	2	4	FALSE
835bce84q-15d6-3549-24e5_52	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	nikasuda	kalimuti,kalivoni,nikasumu	1	0	1	4	FALSE
835bce84q-15d6-3549-24e5_53	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	nikasumu	sobasuvo,sobamuni,kalimuti	0	2	1	0	TRUE
835bce84q-15d6-3549-24e5_54	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	fugisuda	fugimuti,nikasuvo,sobamuni	1	0	1	0	TRUE
835bce84q-15d6-3549-24e5_55	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	kalisuda	nikavoni,nikavoti,fugivoti	0	0	0	1	FALSE
835bce84q-15d6-3549-24e5_56	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	3	fugisumu	nikamuni,kalimuni,fugivoni	1	2	0	1	FALSE
835bce84q-15d6-3549-24e5_57	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	nikavoti	sobavoti,kalitida,sobamuti	0	1	3	0	TRUE
835bce84q-15d6-3549-24e5_58	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	nikamuti	nikatida,sobasuda,kalimuni	1	1	1	4	FALSE
835bce84q-15d6-3549-24e5_59	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	TRUE	3	kalimuni	kalisuvo,sobanida,kalisuda	2	0	1	0	TRUE
835bce84q-15d6-3549-24e5_60	835bce84q-15d6-3549-24e5	A3VHDQR8A9JJ4F	Complex	FALSE	3	kalinida	fugisuda,nikasuda,kalimuni	1	2	1	2	FALSE
4f67c395q-a24b-bc41-0d4b_1	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	TRUE	1	sobamuti	fugivoni,fugidasu,fugimusu	0	1	0	2	FALSE
4f67c395q-a24b-bc41-0d4b_2	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	TRUE	1	sobamuni	fugimuni,fugimuti,fugivoni	0	2	2	2	FALSE
4f67c395q-a24b-bc41-0d4b_3	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	1	nikadasu	fugidasu,fugimuti,fugivoni	0	1	1	2	FALSE
4f67c395q-a24b-bc41-0d4b_4	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	TRUE	1	fugimusu	fugimuti,fugimuni,sobamuti	2	3	0	2	FALSE
4f67c395q-a24b-bc41-0d4b_5	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	TRUE	1	fugimuti	fugimuni,sobamuni,fugimusu	2	3	0	2	FALSE
4f67c395q-a24b-bc41-0d4b_6	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	TRUE	1	fugivoni	fugidasu,sobamuti,fugimuni	2	0	1	2	FALSE
4f67c395q-a24b-bc41-0d4b_7	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	1	fugidasu	nikadasu,fugivoni,fugimusu	2	1	2	2	FALSE
4f67c395q-a24b-bc41-0d4b_8	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	TRUE	1	fugimuni	fugimuti,fugimusu,nikadasu	2	2	0	2	FALSE
4f67c395q-a24b-bc41-0d4b_9	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	2	fugimuti	sobavosu,fugivoni,nikadani	1	0	0	3	FALSE
4f67c395q-a24b-bc41-0d4b_10	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	2	nikadasu	fugimuni,nikadani,sobavosu	1	1	1	3	FALSE
4f67c395q-a24b-bc41-0d4b_11	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	2	fugimuni	fugimuti,sobamuni,kalimuni	1	3	2	3	FALSE
4f67c395q-a24b-bc41-0d4b_12	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	TRUE	2	fugivoni	kalimuti,sobavosu,fugimusu	1	1	0	3	FALSE
4f67c395q-a24b-bc41-0d4b_13	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	TRUE	2	fugidasu	fugimusu,sobavoti,kalivoti	1	0	1	3	FALSE
4f67c395q-a24b-bc41-0d4b_14	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	2	sobamuni	nikadasu,fugimusu,kalimuti	0	2	0	3	FALSE
4f67c395q-a24b-bc41-0d4b_15	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	2	sobamuti	kalimuti,fugimuti,nikadani	0	2	2	3	FALSE
4f67c395q-a24b-bc41-0d4b_16	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	2	fugimusu	fugivosu,nikadani,sobavosu	1	0	2	3	FALSE
4f67c395q-a24b-bc41-0d4b_17	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	2	kalivoni	fugimuni,nikadani,sobavosu	0	1	2	1	FALSE
4f67c395q-a24b-bc41-0d4b_18	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	TRUE	2	kalimuni	kalimuti,sobavosu,sobamuni	1	2	1	1	FALSE
4f67c395q-a24b-bc41-0d4b_19	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	2	kalivoti	fugimuni,sobamuni,sobavoti	0	1	1	1	FALSE
4f67c395q-a24b-bc41-0d4b_20	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	2	sobavosu	fugimuti,fugivosu,sobamuti	1	1	1	1	FALSE
4f67c395q-a24b-bc41-0d4b_21	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	2	nikadani	fugivoni,sobamuti,sobavosu	0	0	1	1	FALSE
4f67c395q-a24b-bc41-0d4b_22	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	2	sobavoti	sobamuti,fugimuti,kalivoni	1	1	2	1	FALSE
4f67c395q-a24b-bc41-0d4b_23	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	TRUE	2	kalimuti	sobavosu,sobamuni,nikadani	0	1	0	1	FALSE
4f67c395q-a24b-bc41-0d4b_24	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	2	fugivosu	fugimuti,kalivoti,kalimuni	1	1	0	1	FALSE
4f67c395q-a24b-bc41-0d4b_25	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	TRUE	3	nikadasu	kalivoni,kalimuti,fugimuni	0	0	0	4	FALSE
4f67c395q-a24b-bc41-0d4b_26	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	TRUE	3	sobavoti	sobamuni,fugimuni,sobavoni	2	1	0	2	FALSE
4f67c395q-a24b-bc41-0d4b_27	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	3	sobamuni	kalidati,sobadani,fugimusu	1	1	1	4	FALSE
4f67c395q-a24b-bc41-0d4b_28	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	3	nikadati	fugimuni,kalidani,kalivoni	0	1	0	0	TRUE
4f67c395q-a24b-bc41-0d4b_29	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	3	nikadani	sobadani,kalimuti,nikamuti	1	1	1	2	FALSE
4f67c395q-a24b-bc41-0d4b_30	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	TRUE	3	kalidasu	fugivoti,kalimusu,nikavoti	1	0	1	0	TRUE
4f67c395q-a24b-bc41-0d4b_31	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	TRUE	3	fugidati	sobavosu,nikavoti,kalimuti	0	0	2	0	TRUE
4f67c395q-a24b-bc41-0d4b_32	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	3	nikavoni	sobavosu,sobavoni,sobadani	0	2	2	0	TRUE
4f67c395q-a24b-bc41-0d4b_33	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	3	sobadati	fugimuti,kalidani,kalimuni	0	1	1	0	TRUE
4f67c395q-a24b-bc41-0d4b_34	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	3	kalimuti	kalivosu,fugimuti,sobavoti	1	1	2	2	FALSE
4f67c395q-a24b-bc41-0d4b_35	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	TRUE	3	fugivoni	kalivoti,fugidati,nikadani	1	1	1	4	FALSE
4f67c395q-a24b-bc41-0d4b_36	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	3	nikamuti	nikadati,fugidani,sobadasu	1	0	1	1	FALSE
4f67c395q-a24b-bc41-0d4b_37	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	FALSE	3	kalivoti	fugimusu,nikavoti,kalidati	1	1	2	2	FALSE
4f67c395q-a24b-bc41-0d4b_38	4f67c395q-a24b-bc41-0d4b	ATBBPV37O4K6N	Simple	TRUE	3	kalidati	nikadani,fugidasu,fugimusu	0	2	0	0	TRUE
